election_year,election_type,office,district,candidate_name,first_name,middle_name,last_name,prefix,suffix,nickname,full_name_display,party,phone,email,address,website,state,original_name,original_state,original_election_year,original_office,original_filing_date,id,stable_id,county,city,zip_code,filing_date,election_date,facebook,twitter
2024,General,,,HOLLY WILKINSON VEAL,HOLLY,WILKINSON,VEAL,,,,HOLLY WILKINSON VEAL,,,,,,Georgia,HOLLY WILKINSON VEAL ,Georgia,2024,,,,,,,,,,,
2024,General,,,SCOTT L BALLARD,SCOTT,L,BALLARD,,,,SCOTT L BALLARD,,,,,,Georgia,SCOTT L BALLARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,W. FLETCHER SAMS,W.,FLETCHER,SAMS,,,,W. FLETCHER SAMS,,,,,,Georgia,W. FLETCHER SAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,TAMELA ADKINS,TAMELA,,ADKINS,,,,TAMELA ADKINS,,,,,,Georgia,TAMELA  ADKINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,KIMBERLY GALLANT,KIMBERLY,,GALLANT,,,,KIMBERLY GALLANT,,,,,,Georgia,KIMBERLY  GALLANT ,Georgia,2024,,,,,,,,,,,
2024,General,,,RODNEY S. HARRIS,RODNEY,S.,HARRIS,,,,RODNEY S. HARRIS,,,,,,Georgia,RODNEY S. HARRIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,B. THASSANEE GUTTER-PARKER,B.,THASSANEE,GUTTER-PARKER,,,,B. THASSANEE GUTTER-PARKER,,,,,,Georgia,B. THASSANEE  GUTTER-PARKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,REGINA J. MATTHEWS,REGINA,J.,MATTHEWS,,,,REGINA J. MATTHEWS,,,,,,Georgia,REGINA J. MATTHEWS ,Georgia,2024,,,,,,,,,,,
2024,General,,,TUWANDA RUSH WILLIAMS,TUWANDA,RUSH,WILLIAMS,,,,TUWANDA RUSH WILLIAMS,,,,,,Georgia,TUWANDA RUSH WILLIAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,WARREN DAVIS,WARREN,,DAVIS,,,,WARREN DAVIS,,,,,,Georgia,WARREN  DAVIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEBORAH R. FLUKER,DEBORAH,R.,FLUKER,,,,DEBORAH R. FLUKER,,,,,,Georgia,DEBORAH R. FLUKER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TADIA WHITNER,TADIA,,WHITNER,,,,TADIA WHITNER,,,,,,Georgia,TADIA  WHITNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,G. E. BO ADAMS,G.,E. BO,ADAMS,,,,G. E. BO ADAMS,,,,,,Georgia,G. E. BO ADAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,EDWARD D. LUKEMIRE,EDWARD,D.,LUKEMIRE,,,,EDWARD D. LUKEMIRE,,,,,,Georgia,EDWARD D. LUKEMIRE ,Georgia,2024,,,,,,,,,,,
2024,General,,,KATHERINE K. LUMSDEN,KATHERINE,K.,LUMSDEN,,,,KATHERINE K. LUMSDEN,,,,,,Georgia,KATHERINE K. LUMSDEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN M. HOUSE,BRIAN,M.,HOUSE,,,,BRIAN M. HOUSE,,,,,,Georgia,BRIAN M. HOUSE ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRIS A. ARNT,CHRIS,A.,ARNT,,,,CHRIS A. ARNT,,,,,,Georgia,CHRIS A. ARNT ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANN WILLARD FIDDLER,ANN,WILLARD,FIDDLER,,,,ANN WILLARD FIDDLER,,,,,,Georgia,ANN WILLARD FIDDLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELISSA GIFFORD HISE,MELISSA,GIFFORD,HISE,,,,MELISSA GIFFORD HISE,,,,,,Georgia,MELISSA GIFFORD HISE ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFERY O. MONROE,JEFFERY,O.,MONROE,,,,JEFFERY O. MONROE,,,,,,Georgia,JEFFERY O. MONROE ,Georgia,2024,,,,,,,,,,,
2024,General,,,B. CHAN CAUDELL,B.,CHAN,CAUDELL,,,,B. CHAN CAUDELL,,,,,,Georgia,B. CHAN CAUDELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM R. (BILL) OLIVER,WILLIAM,R. (BILL),OLIVER,,,,WILLIAM R. (BILL) OLIVER,,,,,,Georgia,WILLIAM R. (BILL) OLIVER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLINT GARRY BEARDEN,CLINT,GARRY,BEARDEN,,,,CLINT GARRY BEARDEN,,,,,,Georgia,CLINT GARRY BEARDEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN GAGE BREAKFIELD,JOHN,GAGE,BREAKFIELD,,,,JOHN GAGE BREAKFIELD,,,,,,Georgia,JOHN GAGE BREAKFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHELLE HALL,MICHELLE,,HALL,,,,MICHELLE HALL,,,,,,Georgia,MICHELLE  HALL ,Georgia,2024,,,,,,,,,,,
2024,General,,,BONNIE CHESSHER OLIVER,BONNIE,CHESSHER,OLIVER,,,,BONNIE CHESSHER OLIVER,,,,,,Georgia,BONNIE CHESSHER OLIVER ,Georgia,2024,,,,,,,,,,,
2024,General,,,J. CHRISTOPHER NESMITH,J.,CHRISTOPHER,NESMITH,,,,J. CHRISTOPHER NESMITH,,,,,,Georgia,J. CHRISTOPHER NESMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,R. CHRIS PHELPS,R.,CHRIS,PHELPS,,,,R. CHRIS PHELPS,,,,,,Georgia,R. CHRIS PHELPS ,Georgia,2024,,,,,,,,,,,
2024,General,,,HARVEY S. WASSERMAN,HARVEY,S.,WASSERMAN,,,,HARVEY S. WASSERMAN,,,,,,Georgia,HARVEY S. WASSERMAN ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEPHEN A. BRADLEY,STEPHEN,A.,BRADLEY,,,,STEPHEN A. BRADLEY,,,,,,Georgia,STEPHEN A. BRADLEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,ALISON T. BURLESON,ALISON,T.,BURLESON,,,,ALISON T. BURLESON,,,,,,Georgia,ALISON T. BURLESON ,Georgia,2024,,,,,,,,,,,
2024,General,,,TERRY N MASSEY,TERRY,N,MASSEY,,,,TERRY N MASSEY,,,,,,Georgia,TERRY N MASSEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,AMANDA S. PETTY,AMANDA,S.,PETTY,,,,AMANDA S. PETTY,,,,,,Georgia,AMANDA S. PETTY ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRENDA H TRAMMELL,BRENDA,H,TRAMMELL,,,,BRENDA H TRAMMELL,,,,,,Georgia,BRENDA H TRAMMELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,C MICHAEL JOHNSON,C,MICHAEL,JOHNSON,,,,C MICHAEL JOHNSON,,,,,,Georgia,C MICHAEL JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,"HOWARD C. KAUFOLD, Jr",,,HOWARD C. KAUFOLD,,Jr,,,,,,,,Georgia,"HOWARD C. KAUFOLD, Jr",Georgia,2024,,,,,,,,,,,
2024,General,,,SARAH F. WALL,SARAH,F.,WALL,,,,SARAH F. WALL,,,,,,Georgia,SARAH F. WALL ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL T. MULDREW,MICHAEL,T.,MULDREW,,,,MICHAEL T. MULDREW,,,,,,Georgia,MICHAEL T. MULDREW ,Georgia,2024,,,,,,,,,,,
2024,General,,,LOVETT BENNETT Jr,LOVETT,,BENNETT,,Jr,,LOVETT BENNETT,,,,,,Georgia,LOVETT  BENNETT Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,MATTHEW KARL HUBE,MATTHEW,KARL,HUBE,,,,MATTHEW KARL HUBE,,,,,,Georgia,MATTHEW KARL HUBE ,Georgia,2024,,,,,,,,,,,
2024,General,,,RONALD K. THOMPSON,RONALD,K.,THOMPSON,,,,RONALD K. THOMPSON,,,,,,Georgia,RONALD K. THOMPSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,T CRAIG EARNEST,T,CRAIG,EARNEST,,,,T CRAIG EARNEST,,,,,,Georgia,T CRAIG  EARNEST ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEAN C. BUCCI,DEAN,C.,BUCCI,,,,DEAN C. BUCCI,,,,,,Georgia,DEAN C. BUCCI ,Georgia,2024,,,,,,,,,,,
2024,General,,,T. DAVID LYLES,T.,DAVID,LYLES,,,,T. DAVID LYLES,,,,,,Georgia,T. DAVID LYLES ,Georgia,2024,,,,,,,,,,,
2024,General,,,JIM R. DAVID,JIM,R.,DAVID,,,,JIM R. DAVID,,,,,,Georgia,JIM R. DAVID ,Georgia,2024,,,,,,,,,,,
2024,General,,,BEN GREEN,BEN,,GREEN,,,,BEN GREEN,,,,,,Georgia,BEN  GREEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,WANDA BARNETT,WANDA,,BARNETT,,,,WANDA BARNETT,,,,,,Georgia,WANDA  BARNETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDY CRAWFORD,ANDY,,CRAWFORD,,,,ANDY CRAWFORD,,,,,,Georgia,ANDY  CRAWFORD ,Georgia,2024,,,,,,,,,,,
2024,General,,,NICHOLAS ANDREW PRIMM,NICHOLAS,ANDREW,PRIMM,,,,NICHOLAS ANDREW PRIMM,,,,,,Georgia,NICHOLAS ANDREW PRIMM ,Georgia,2024,,,,,,,,,,,
2024,General,,,"CLARENCE CUTHPERT, Jr",,,CLARENCE CUTHPERT,,Jr,,,,,,,,Georgia,"CLARENCE  CUTHPERT, Jr",Georgia,2024,,,,,,,,,,,
2024,General,,,MAUREEN E. WOOD,MAUREEN,E.,WOOD,,,,MAUREEN E. WOOD,,,,,,Georgia,MAUREEN E. WOOD ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRYAN THOMAS JOHNSON,BRYAN,THOMAS,JOHNSON,,,,BRYAN THOMAS JOHNSON,,,,,,Georgia,BRYAN THOMAS JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN E NIEDRACH,JOHN,E,NIEDRACH,,,,JOHN E NIEDRACH,,,,,,Georgia,JOHN E NIEDRACH ,Georgia,2024,,,,,,,,,,,
2024,General,,,LAWTON CHAD HEARD Jr,LAWTON,CHAD,HEARD,,Jr,,LAWTON CHAD HEARD Jr,,,,,,Georgia,LAWTON CHAD HEARD Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,MARGARET CLAIRE CHASON,MARGARET,CLAIRE,CHASON,,,,MARGARET CLAIRE CHASON,,,,,,Georgia,MARGARET CLAIRE CHASON ,Georgia,2024,,,,,,,,,,,
2024,General,,,HEATHER HENDRICKS LANIER,HEATHER,HENDRICKS,LANIER,,,,HEATHER HENDRICKS LANIER,,,,,,Georgia,HEATHER HENDRICKS LANIER ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM LONG WHITESELL,WILLIAM,LONG,WHITESELL,,,,WILLIAM LONG WHITESELL,,,,,,Georgia,WILLIAM LONG WHITESELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEREMY BAKER,JEREMY,,BAKER,,,,JEREMY BAKER,,,,,,Georgia,JEREMY BAKER  ,Georgia,2024,,,,,,,,,,,
2024,General,,,JIMMIE H. BROWN,JIMMIE,H.,BROWN,,,,JIMMIE H. BROWN,,,,,,Georgia,JIMMIE H. BROWN ,Georgia,2024,,,,,,,,,,,
2024,General,,,R RUCKER SMITH,R,RUCKER,SMITH,,,,R RUCKER SMITH,,,,,,Georgia,R RUCKER SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,GREGORY A. ADAMS,GREGORY,A.,ADAMS,,,,GREGORY A. ADAMS,,,,,,Georgia,GREGORY A. ADAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,TANGELA M. BARRIE,TANGELA,M.,BARRIE,,,,TANGELA M. BARRIE,,,,,,Georgia,TANGELA M. BARRIE ,Georgia,2024,,,,,,,,,,,
2024,General,,,STACEY K HYDRICK,STACEY,K,HYDRICK,,,,STACEY K HYDRICK,,,,,,Georgia,STACEY K HYDRICK ,Georgia,2024,,,,,,,,,,,
2024,General,,,BRIAN E. LAKE,BRIAN,E.,LAKE,,,,BRIAN E. LAKE,,,,,,Georgia,BRIAN E. LAKE ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHODEANA CREWS MORRIS,SHODEANA,CREWS,MORRIS,,,,SHODEANA CREWS MORRIS,,,,,,Georgia,SHODEANA CREWS MORRIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,NORA L POLK,NORA,L,POLK,,,,NORA L POLK,,,,,,Georgia,NORA L POLK ,Georgia,2024,,,,,,,,,,,
2024,General,,,YOLANDA C PARKER-SMITH,YOLANDA,C,PARKER-SMITH,,,,YOLANDA C PARKER-SMITH,,,,,,Georgia,YOLANDA C PARKER-SMITH ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARK H. MURPHY,MARK,H.,MURPHY,,,,MARK H. MURPHY,,,,,,Georgia,MARK H. MURPHY ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW BLAKE ROPER,ANDREW,BLAKE,ROPER,,,,ANDREW BLAKE ROPER,,,,,,Georgia,ANDREW BLAKE ROPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELANIE B CROSS,MELANIE,B,CROSS,,,,MELANIE B CROSS,,,,,,Georgia,MELANIE B  CROSS ,Georgia,2024,,,,,,,,,,,
2024,General,,,THOMAS BRITTAN HAMMOND,THOMAS,BRITTAN,HAMMOND,,,,THOMAS BRITTAN HAMMOND,,,,,,Georgia,THOMAS BRITTAN HAMMOND ,Georgia,2024,,,,,,,,,,,
2024,General,,,"WALTON (CHIP) HARDIN, Jr",,,WALTON (CHIP) HARDIN,,Jr,,,,,,,,Georgia,"WALTON (CHIP) HARDIN, Jr",Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES T. JONES Jr,JAMES,T.,JONES,,Jr,,JAMES T. JONES Jr,,,,,,Georgia,JAMES T. JONES Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM A. FEARS,WILLIAM,A.,FEARS,,,,WILLIAM A. FEARS,,,,,,Georgia,WILLIAM A. FEARS ,Georgia,2024,,,,,,,,,,,
2024,General,,,J KELLY BROOKS,J,KELLY,BROOKS,,,,J KELLY BROOKS,,,,,,Georgia,J KELLY  BROOKS ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW C SPIVEY,ANDREW,C,SPIVEY,,,,ANDREW C SPIVEY,,,,,,Georgia,ANDREW C SPIVEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,H. PATRICK HAGGARD,H.,PATRICK,HAGGARD,,,,H. PATRICK HAGGARD,,,,,,Georgia,H. PATRICK HAGGARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,LAWTON EVANS STEPHENS,LAWTON,EVANS,STEPHENS,,,,LAWTON EVANS STEPHENS,,,,,,Georgia,LAWTON EVANS STEPHENS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL P. BOOGS,MICHAEL,P.,BOOGS,,,,MICHAEL P. BOOGS,,,,,,Georgia,MICHAEL P. BOOGS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN J. ELLINGTON,JOHN,J.,ELLINGTON,,,,JOHN J. ELLINGTON,,,,,,Georgia,JOHN J. ELLINGTON ,Georgia,2024,,,,,,,,,,,
2024,General,,,NELS S.D. PETERSON,NELS,S.D.,PETERSON,,,,NELS S.D. PETERSON,,,,,,Georgia,NELS S.D. PETERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN JENKINS BARROW,JOHN,JENKINS,BARROW,,,,JOHN JENKINS BARROW,,,,,,Georgia,JOHN JENKINS BARROW ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW A. PINSON,ANDREW,A.,PINSON,,,,ANDREW A. PINSON,,,,,,Georgia,ANDREW A. PINSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,STEPHEN LOUIS A. DILLARD,STEPHEN,LOUIS A.,DILLARD,,,,STEPHEN LOUIS A. DILLARD,,,,,,Georgia,STEPHEN LOUIS A. DILLARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,KENNETH B. HODGES III,KENNETH,B.,HODGES,,III,,KENNETH B. HODGES III,,,,,,Georgia,KENNETH B. HODGES III,Georgia,2024,,,,,,,,,,,
2024,General,,,BENJAMIN ARTHUR LAND,BENJAMIN,ARTHUR,LAND,,,,BENJAMIN ARTHUR LAND,,,,,,Georgia,BENJAMIN ARTHUR LAND ,Georgia,2024,,,,,,,,,,,
2024,General,,,AMANDA H. MERCIER,AMANDA,H.,MERCIER,,,,AMANDA H. MERCIER,,,,,,Georgia,AMANDA H. MERCIER ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFREY R. DAVIS,JEFFREY,R.,DAVIS,,,,JEFFREY R. DAVIS,,,,,,Georgia,JEFFREY R. DAVIS ,Georgia,2024,,,,,,,,,,,
2024,General,,,TABITHA PONDER,TABITHA,,PONDER,,,,TABITHA PONDER,,,,,,Georgia,TABITHA  PONDER ,Georgia,2024,,,,,,,,,,,
2024,General,,,JEFFREY A. WATKINS,JEFFREY,A.,WATKINS,,,,JEFFREY A. WATKINS,,,,,,Georgia,JEFFREY A. WATKINS ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN B ZIBLUK,JOHN,B,ZIBLUK,,,,JOHN B ZIBLUK,,,,,,Georgia,JOHN B ZIBLUK ,Georgia,2024,,,,,,,,,,,
2024,General,,,MIKE CAMERON,MIKE,,CAMERON,,,,MIKE CAMERON,,,,,,Georgia,MIKE  CAMERON ,Georgia,2024,,,,,,,,,,,
2024,General,,,PAULETTE WILLIAMS,PAULETTE,,WILLIAMS,,,,PAULETTE WILLIAMS,,,,,,Georgia,PAULETTE  WILLIAMS ,Georgia,2024,,,,,,,,,,,
2024,General,,,VICTOR ANDERSON,VICTOR,,ANDERSON,,,,VICTOR ANDERSON,,,,,,Georgia,VICTOR  ANDERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,JENNIFER AMBLER,JENNIFER,,AMBLER,,,,JENNIFER AMBLER,,,,,,Georgia,JENNIFER  AMBLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,DAVID CLARK,DAVID,,CLARK,,,,DAVID CLARK,,,,,,Georgia,DAVID  CLARK ,Georgia,2024,,,,,,,,,,,
2024,General,,,MICHAEL DAY,MICHAEL,,DAY,,,,MICHAEL DAY,,,,,,Georgia,MICHAEL  DAY ,Georgia,2024,,,,,,,,,,,
2024,General,,,SCOTT HOLCOMB,SCOTT,,HOLCOMB,,,,SCOTT HOLCOMB,,,,,,Georgia,SCOTT  HOLCOMB ,Georgia,2024,,,,,,,,,,,
2024,General,,,KENDRA M. FOLTZ BIEGALSKI,KENDRA,M. FOLTZ,BIEGALSKI,,,,KENDRA M. FOLTZ BIEGALSKI,,,,,,Georgia,KENDRA M. FOLTZ BIEGALSKI ,Georgia,2024,,,,,,,,,,,
2024,General,,,GABE OKOYE,GABE,,OKOYE,,,,GABE OKOYE,,,,,,Georgia,GABE  OKOYE ,Georgia,2024,,,,,,,,,,,
2024,General,,,JAMES SCOTT VANDIVER,JAMES,SCOTT,VANDIVER,,,,JAMES SCOTT VANDIVER,,,,,,Georgia,JAMES SCOTT VANDIVER ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHRIS LUCHEY,CHRIS,,LUCHEY,,,,CHRIS LUCHEY,,,,,,Georgia,CHRIS  LUCHEY ,Georgia,2024,,,,,,,,,,,
2024,General,,,SOO HONG,SOO,,HONG,,,,SOO HONG,,,,,,Georgia,SOO  HONG ,Georgia,2024,,,,,,,,,,,
2024,General,,,"CHARLES PAUL EFSTRATION, III",,,CHARLES PAUL EFSTRATION,,III,,,,,,,,Georgia,"CHARLES PAUL EFSTRATION, III",Georgia,2024,,,,,,,,,,,
2024,General,,,FAROOQ MUGHAL,FAROOQ,,MUGHAL,,,,FAROOQ MUGHAL,,,,,,Georgia,FAROOQ  MUGHAL ,Georgia,2024,,,,,,,,,,,
2024,General,,,SANDRA LYNN DONATUCCI,SANDRA,LYNN,DONATUCCI,,,,SANDRA LYNN DONATUCCI,,,,,,Georgia,SANDRA LYNN DONATUCCI ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHELLY HUTCHINSON,SHELLY,,HUTCHINSON,,,,SHELLY HUTCHINSON,,,,,,Georgia,SHELLY  HUTCHINSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,SAMUEL L PARK,SAMUEL,L,PARK,,,,SAMUEL L PARK,,,,,,Georgia,SAMUEL L PARK ,Georgia,2024,,,,,,,,,,,
2024,General,,,HAI THAI CAO,HAI,THAI,CAO,,,,HAI THAI CAO,,,,,,Georgia,HAI THAI CAO ,Georgia,2024,,,,,,,,,,,
2024,General,,,JASMINE CLARK,JASMINE,,CLARK,,,,JASMINE CLARK,,,,,,Georgia,JASMINE  CLARK ,Georgia,2024,,,,,,,,,,,
2024,General,,,ELVIA DAVILA,ELVIA,,DAVILA,,,,ELVIA DAVILA,,,,,,Georgia,ELVIA  DAVILA ,Georgia,2024,,,,,,,,,,,
2024,General,,,DEWEY L. MCCLAIN,DEWEY,L.,MCCLAIN,,,,DEWEY L. MCCLAIN,,,,,,Georgia,DEWEY L. MCCLAIN ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAYLA HOLLIFIELD,KAYLA,,HOLLIFIELD,,,,KAYLA HOLLIFIELD,,,,,,Georgia,KAYLA  HOLLIFIELD ,Georgia,2024,,,,,,,,,,,
2024,General,,,RICK JASPERSE,RICK,,JASPERSE,,,,RICK JASPERSE,,,,,,Georgia,RICK  JASPERSE ,Georgia,2024,,,,,,,,,,,
2024,General,,,SEGUN ADEYINA,SEGUN,,ADEYINA,,,,SEGUN ADEYINA,,,,,,Georgia,SEGUN  ADEYINA ,Georgia,2024,,,,,,,,,,,
2024,General,,,CHARLES J. LOLLAR,CHARLES,J.,LOLLAR,,,,CHARLES J. LOLLAR,,,,,,Georgia,CHARLES J. LOLLAR ,Georgia,2024,,,,,,,,,,,
2024,General,,,SCOTT T. JACKSON,SCOTT,T.,JACKSON,,,,SCOTT T. JACKSON,,,,,,Georgia,SCOTT T. JACKSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,REYNALDO MARTINEZ,REYNALDO,,MARTINEZ,,,,REYNALDO MARTINEZ,,,,,,Georgia,REYNALDO  MARTINEZ ,Georgia,2024,,,,,,,,,,,
2024,General,,,HUGH B. WILLIAMSON III,HUGH,B.,WILLIAMSON,,III,,HUGH B. WILLIAMSON III,,,,,,Georgia,HUGH B. WILLIAMSON III,Georgia,2024,,,,,,,,,,,
2024,General,,,SHARON HENDERSON,SHARON,,HENDERSON,,,,SHARON HENDERSON,,,,,,Georgia,SHARON  HENDERSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,KARLA DANIELS HOOPER,KARLA,DANIELS,HOOPER,,,,KARLA DANIELS HOOPER,,,,,,Georgia,KARLA DANIELS HOOPER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TIM FLEMING,TIM,,FLEMING,,,,TIM FLEMING,,,,,,Georgia,TIM  FLEMING ,Georgia,2024,,,,,,,,,,,
2024,General,,,REGINA LEWIS-WARD,REGINA,,LEWIS-WARD,,,,REGINA LEWIS-WARD,,,,,,Georgia,REGINA  LEWIS-WARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,EL-MAHDI HOLLY,EL-MAHDI,,HOLLY,,,,EL-MAHDI HOLLY,,,,,,Georgia,EL-MAHDI  HOLLY ,Georgia,2024,,,,,,,,,,,
2024,General,,,REIGN STEVENS,REIGN,,STEVENS,,,,REIGN STEVENS,,,,,,Georgia,REIGN  STEVENS ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARY ANN SANTOS,MARY,ANN,SANTOS,,,,MARY ANN SANTOS,,,,,,Georgia,MARY ANN SANTOS ,Georgia,2024,,,,,,,,,,,
2024,General,,,SHARONDA W. BELL,SHARONDA,W.,BELL,,,,SHARONDA W. BELL,,,,,,Georgia,SHARONDA W. BELL ,Georgia,2024,,,,,,,,,,,
2024,General,,,CLINT CROWE,CLINT,,CROWE,,,,CLINT CROWE,,,,,,Georgia,CLINT  CROWE ,Georgia,2024,,,,,,,,,,,
2024,General,,,HOLT PERSINGER,HOLT,,PERSINGER,,,,HOLT PERSINGER,,,,,,Georgia,HOLT  PERSINGER ,Georgia,2024,,,,,,,,,,,
2024,General,,,LOGAN JOHNSON,LOGAN,,JOHNSON,,,,LOGAN JOHNSON,,,,,,Georgia,LOGAN  JOHNSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,EDDIE LUMSDEN,EDDIE,,LUMSDEN,,,,EDDIE LUMSDEN,,,,,,Georgia,EDDIE  LUMSDEN ,Georgia,2024,,,,,,,,,,,
2024,General,,,ANDREW FERGUSON,ANDREW,,FERGUSON,,,,ANDREW FERGUSON,,,,,,Georgia,ANDREW  FERGUSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,HOUSTON A. GAINES,HOUSTON,A.,GAINES,,,,HOUSTON A. GAINES,,,,,,Georgia,HOUSTON A. GAINES ,Georgia,2024,,,,,,,,,,,
2024,General,,,JOHN MICHAEL GRIGSBY,JOHN,MICHAEL,GRIGSBY,,,,JOHN MICHAEL GRIGSBY,,,,,,Georgia,JOHN MICHAEL GRIGSBY ,Georgia,2024,,,,,,,,,,,
2024,General,,,MARCUS A. WIEDOWER,MARCUS,A.,WIEDOWER,,,,MARCUS A. WIEDOWER,,,,,,Georgia,MARCUS A. WIEDOWER ,Georgia,2024,,,,,,,,,,,
2024,General,,,ERIC MARTIN GISLER,ERIC,MARTIN,GISLER,,,,ERIC MARTIN GISLER,,,,,,Georgia,ERIC MARTIN GISLER,Georgia,2024,,,,,,,,,,,
2024,General,,,SPENCER R. FRYE Jr,SPENCER,R.,FRYE,,Jr,,SPENCER R. FRYE Jr,,,,,,Georgia,SPENCER R. FRYE Jr,Georgia,2024,,,,,,,,,,,
2024,General,,,HOPE S. BEARD,HOPE,S.,BEARD,,,,HOPE S. BEARD,,,,,,Georgia,HOPE S. BEARD ,Georgia,2024,,,,,,,,,,,
2024,General,,,ROBERT F. LEVERETT,ROBERT,F.,LEVERETT,,,,ROBERT F. LEVERETT,,,,,,Georgia,ROBERT F. LEVERETT ,Georgia,2024,,,,,,,,,,,
2024,General,,,RICKIE GLENN,RICKIE,,GLENN,,,,RICKIE GLENN,,,,,,Georgia,RICKIE  GLENN ,Georgia,2024,,,,,,,,,,,
2024,General,,,MELANIE M MILLER,MELANIE,M,MILLER,,,,MELANIE M MILLER,,,,,,Georgia,MELANIE M MILLER ,Georgia,2024,,,,,,,,,,,
2024,General,,,TREY RHODES,TREY,,RHODES,,,,TREY RHODES,,,,,,Georgia,TREY  RHODES ,Georgia,2024,,,,,,,,,,,
2024,General,,,KAY DENISE TURNER,KAY,DENISE,TURNER,,,,KAY DENISE TURNER,,,,,,Georgia,KAY DENISE TURNER ,Georgia,2024,,,,,,,,,,,
2024,General,,,GARY RICHARDSON,GARY,,RICHARDSON,,,,GARY RICHARDSON,,,,,,Georgia,GARY  RICHARDSON ,Georgia,2024,,,,,,,,,,,
2024,General,,,L C MYLES JR,L,C,MYLES,,JR,,L C MYLES JR,,,,,,Georgia,L C MYLES JR ,Georgia,2024,,,,,,,,,,,
2024,General,,,WILLIAM C. HARRIS,WILLIAM,C.,HARRIS,,,,WILLIAM C. HARRIS,,,,,,Georgia,WILLIAM C. HARRIS ,Georgia,2024,,,,,,,,,,,
